File name	m013_cohortA_BEEG02_day1.kcd
Result analysis file name	m013_cohortA_BEEG02_day1_2p.raf
Subject	m013_cohortA_01_29_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	01/30/2021 13:10:15
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time Division(1:00:00) Start(1/30/2021 13:10:15) Channel(BEEG02EEG)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	

Stage	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	W	
Hz	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	
100.585938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
101.562500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
102.539063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
103.515625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
104.492188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
105.468750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
106.445313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
107.421875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
108.398438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
109.375000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
110.351563	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
111.328125	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
112.304688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
113.281250	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
114.257813	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
115.234375	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
116.210938	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
117.187500	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
118.164063	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
119.140625	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
120.117188	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
121.093750	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
122.070313	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
123.046875	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
124.023438	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	
125.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	

EpochNo	753	650	111	617	324	861	620	692	900	677	205	829	203	429	627	444	144	503	172	421	371	129	304	718	
Discarded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

Delta	0.000224	0.000251	0.000205	0.000234	0.000234	0.000202	0.000251	0.000207	0.000203	0.000248	0.000220	0.000252	0.000227	0.000264	0.000250	0.000245	0.000235	0.000255	0.000227	0.000237	0.000243	0.000210	0.000213	0.000197	
Theta	0.000075	0.000069	0.000046	0.000065	0.000064	0.000074	0.000071	0.000082	0.000093	0.000080	0.000064	0.000073	0.000073	0.000061	0.000068	0.000078	0.000067	0.000072	0.000054	0.000068	0.000053	0.000047	0.000060	0.000075	
Alpha	0.000011	0.000011	0.000010	0.000010	0.000012	0.000013	0.000012	0.000013	0.000012	0.000012	0.000010	0.000011	0.000011	0.000010	0.000011	0.000011	0.000011	0.000011	0.000010	0.000010	0.000011	0.000009	0.000010	0.000012	
Gammas	0.000006	0.000006	0.000005	0.000006	0.000006	0.000007	0.000006	0.000007	0.000005	0.000006	0.000007	0.000007	0.000006	0.000006	0.000007	0.000006	0.000006	0.000006	0.000007	0.000007	0.000007	0.000009	0.000009	0.000007	
GammaF	0.000003	0.000002	0.000001	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000002	0.000003	0.000003	0.000002	0.000003	0.000003	0.000002	0.000002	0.000002	0.000003	0.000002	0.000002	0.000003	0.000003	
Total	0.000013	0.000014	0.000011	0.000013	0.000013	0.000013	0.000014	0.000013	0.000013	0.000014	0.000013	0.000014	0.000013	0.000013	0.000014	0.000014	0.000013	0.000014	0.000012	0.000013	0.000013	0.000011	0.000013	0.000013	

Time Division(1:00:00) Start(1/30/2021 13:10:15) Channel(BEEG02EEG)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	

Stage	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	
Hz	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	
0.000000	0.000011	0.000005	0.000007	0.000011	0.000008	0.000005	None	0.000011	None	None	0.000008	None	0.000009	0.000007	0.000012	0.000008	0.000008	None	0.000006	None	0.000007	0.000005	0.000007	0.000007	
0.976563	0.000050	0.000024	0.000034	0.000041	0.000034	0.000033	None	0.000060	None	None	0.000039	None	0.000039	0.000036	0.000047	0.000043	0.000039	None	0.000034	None	0.000030	0.000033	0.000036	0.000033	
1.953125	0.000117	0.000056	0.000066	0.000087	0.000089	0.000098	None	0.000113	None	None	0.000111	None	0.000059	0.000095	0.000082	0.000137	0.000086	None	0.000071	None	0.000042	0.000073	0.000044	0.000052	
2.929688	0.000175	0.000133	0.000114	0.000138	0.000150	0.000169	None	0.000128	None	None	0.000128	None	0.000124	0.000118	0.000140	0.000196	0.000132	None	0.000131	None	0.000111	0.000092	0.000098	0.000072	
3.906250	0.000069	0.000103	0.000071	0.000062	0.000072	0.000128	None	0.000035	None	None	0.000045	None	0.000097	0.000049	0.000091	0.000076	0.000059	None	0.000105	None	0.000090	0.000054	0.000093	0.000051	
4.882813	0.000045	0.000070	0.000039	0.000033	0.000040	0.000079	None	0.000016	None	None	0.000035	None	0.000055	0.000026	0.000044	0.000040	0.000037	None	0.000049	None	0.000034	0.000033	0.000036	0.000037	
5.859375	0.000062	0.000065	0.000039	0.000048	0.000048	0.000031	None	0.000023	None	None	0.000045	None	0.000048	0.000037	0.000037	0.000048	0.000053	None	0.000045	None	0.000037	0.000041	0.000044	0.000045	
6.835938	0.000072	0.000093	0.000062	0.000068	0.000066	0.000053	None	0.000058	None	None	0.000074	None	0.000060	0.000076	0.000049	0.000070	0.000071	None	0.000064	None	0.000068	0.000062	0.000066	0.000070	
7.812500	0.000086	0.000081	0.000066	0.000083	0.000077	0.000045	None	0.000073	None	None	0.000073	None	0.000080	0.000080	0.000062	0.000071	0.000071	None	0.000075	None	0.000072	0.000063	0.000079	0.000086	
8.789063	0.000072	0.000040	0.000050	0.000060	0.000048	0.000040	None	0.000033	None	None	0.000049	None	0.000059	0.000047	0.000060	0.000055	0.000050	None	0.000054	None	0.000050	0.000044	0.000054	0.000046	
9.765625	0.000042	0.000041	0.000036	0.000035	0.000031	0.000016	None	0.000021	None	None	0.000029	None	0.000039	0.000031	0.000039	0.000037	0.000032	None	0.000024	None	0.000028	0.000028	0.000026	0.000019	
10.742188	0.000029	0.000023	0.000019	0.000019	0.000021	0.000011	None	0.000015	None	None	0.000020	None	0.000023	0.000020	0.000023	0.000027	0.000019	None	0.000020	None	0.000018	0.000015	0.000015	0.000013	
11.718750	0.000020	0.000011	0.000012	0.000014	0.000015	0.000011	None	0.000009	None	None	0.000012	None	0.000012	0.000013	0.000015	0.000017	0.000012	None	0.000013	None	0.000010	0.000011	0.000011	0.000011	
12.695313	0.000013	0.000008	0.000009	0.000011	0.000011	0.000012	None	0.000007	None	None	0.000007	None	0.000008	0.000010	0.000011	0.000010	0.000010	None	0.000008	None	0.000008	0.000010	0.000008	0.000008	
13.671875	0.000010	0.000009	0.000008	0.000009	0.000009	0.000011	None	0.000007	None	None	0.000006	None	0.000007	0.000007	0.000010	0.000007	0.000008	None	0.000007	None	0.000007	0.000008	0.000007	0.000007	
14.648438	0.000011	0.000007	0.000007	0.000009	0.000008	0.000007	None	0.000009	None	None	0.000006	None	0.000007	0.000007	0.000008	0.000006	0.000007	None	0.000007	None	0.000007	0.000008	0.000007	0.000007	
15.625000	0.000009	0.000006	0.000006	0.000008	0.000007	0.000006	None	0.000007	None	None	0.000005	None	0.000007	0.000007	0.000006	0.000006	0.000006	None	0.000007	None	0.000007	0.000007	0.000009	0.000005	
16.601563	0.000006	0.000006	0.000006	0.000006	0.000006	0.000005	None	0.000007	None	None	0.000006	None	0.000007	0.000006	0.000006	0.000006	0.000005	None	0.000007	None	0.000006	0.000006	0.000006	0.000005	
17.578125	0.000007	0.000004	0.000005	0.000006	0.000005	0.000006	None	0.000005	None	None	0.000005	None	0.000006	0.000006	0.000006	0.000006	0.000005	None	0.000006	None	0.000006	0.000006	0.000005	0.000005	
18.554688	0.000008	0.000005	0.000006	0.000005	0.000005	0.000004	None	0.000005	None	None	0.000005	None	0.000005	0.000005	0.000006	0.000005	0.000005	None	0.000004	None	0.000005	0.000006	0.000006	0.000004	
19.531250	0.000006	0.000004	0.000005	0.000004	0.000004	0.000005	None	0.000005	None	None	0.000004	None	0.000007	0.000005	0.000006	0.000006	0.000005	None	0.000004	None	0.000006	0.000005	0.000006	0.000005	
20.507813	0.000004	0.000004	0.000006	0.000004	0.000005	0.000004	None	0.000005	None	None	0.000005	None	0.000006	0.000004	0.000005	0.000006	0.000005	None	0.000005	None	0.000006	0.000005	0.000004	0.000004	
21.484375	0.000004	0.000005	0.000007	0.000006	0.000005	0.000003	None	0.000005	None	None	0.000004	None	0.000005	0.000005	0.000005	0.000004	0.000005	None	0.000006	None	0.000006	0.000005	0.000004	0.000005	
22.460938	0.000004	0.000006	0.000006	0.000004	0.000004	0.000004	None	0.000004	None	None	0.000004	None	0.000005	0.000005	0.000006	0.000004	0.000005	None	0.000005	None	0.000005	0.000005	0.000005	0.000005	
23.437500	0.000004	0.000004	0.000007	0.000004	0.000004	0.000003	None	0.000003	None	None	0.000005	None	0.000006	0.000006	0.000005	0.000004	0.000005	None	0.000005	None	0.000005	0.000005	0.000008	0.000006	
24.414063	0.000005	0.000003	0.000007	0.000005	0.000004	0.000002	None	0.000003	None	None	0.000006	None	0.000007	0.000007	0.000006	0.000005	0.000005	None	0.000005	None	0.000006	0.000005	0.000009	0.000007	
25.390625	0.000006	0.000003	0.000007	0.000005	0.000004	0.000002	None	0.000004	None	None	0.000006	None	0.000010	0.000005	0.000006	0.000005	0.000006	None	0.000006	None	0.000007	0.000004	0.000010	0.000006	
26.367188	0.000006	0.000005	0.000007	0.000005	0.000004	0.000006	None	0.000005	None	None	0.000005	None	0.000010	0.000004	0.000007	0.000006	0.000006	None	0.000006	None	0.000008	0.000005	0.000010	0.000007	
27.343750	0.000005	0.000007	0.000009	0.000006	0.000004	0.000007	None	0.000003	None	None	0.000005	None	0.000013	0.000005	0.000006	0.000006	0.000007	None	0.000006	None	0.000007	0.000006	0.000010	0.000006	
28.320313	0.000007	0.000005	0.000009	0.000005	0.000005	0.000006	None	0.000004	None	None	0.000006	None	0.000015	0.000004	0.000008	0.000007	0.000008	None	0.000007	None	0.000007	0.000005	0.000013	0.000006	
29.296875	0.000008	0.000006	0.000008	0.000005	0.000004	0.000003	None	0.000005	None	None	0.000006	None	0.000011	0.000003	0.000008	0.000007	0.000006	None	0.000008	None	0.000007	0.000005	0.000011	0.000007	
30.273438	0.000006	0.000005	0.000008	0.000006	0.000005	0.000004	None	0.000006	None	None	0.000005	None	0.000008	0.000003	0.000008	0.000005	0.000006	None	0.000007	None	0.000006	0.000005	0.000006	0.000006	
31.250000	0.000007	0.000004	0.000006	0.000006	0.000005	0.000004	None	0.000005	None	None	0.000005	None	0.000006	0.000004	0.000009	0.000005	0.000005	None	0.000005	None	0.000005	0.000004	0.000004	0.000004	
32.226563	0.000005	0.000003	0.000004	0.000005	0.000004	0.000005	None	0.000004	None	None	0.000004	None	0.000006	0.000003	0.000009	0.000004	0.000005	None	0.000004	None	0.000004	0.000004	0.000004	0.000003	
33.203125	0.000004	0.000006	0.000004	0.000004	0.000003	0.000004	None	0.000003	None	None	0.000004	None	0.000004	0.000003	0.000007	0.000004	0.000004	None	0.000004	None	0.000004	0.000003	0.000003	0.000003	
34.179688	0.000004	0.000005	0.000003	0.000003	0.000003	0.000004	None	0.000003	None	None	0.000003	None	0.000003	0.000003	0.000006	0.000003	0.000003	None	0.000004	None	0.000003	0.000003	0.000003	0.000003	
35.156250	0.000003	0.000005	0.000003	0.000003	0.000003	0.000001	None	0.000003	None	None	0.000003	None	0.000003	0.000003	0.000004	0.000003	0.000003	None	0.000003	None	0.000003	0.000003	0.000003	0.000003	
36.132813	0.000003	0.000002	0.000002	0.000003	0.000002	0.000001	None	0.000003	None	None	0.000003	None	0.000002	0.000002	0.000003	0.000002	0.000002	None	0.000003	None	0.000003	0.000003	0.000002	0.000002	
37.109375	0.000003	0.000003	0.000002	0.000002	0.000002	0.000002	None	0.000003	None	None	0.000002	None	0.000002	0.000002	0.000003	0.000002	0.000002	None	0.000002	None	0.000002	0.000002	0.000002	0.000002	
38.085938	0.000003	0.000003	0.000002	0.000002	0.000002	0.000001	None	0.000003	None	None	0.000002	None	0.000002	0.000002	0.000003	0.000002	0.000002	None	0.000002	None	0.000002	0.000002	0.000002	0.000002	
39.062500	0.000002	0.000002	0.000002	0.000002	0.000002	0.000002	None	0.000002	None	None	0.000002	None	0.000002	0.000002	0.000002	0.000002	0.000002	None	0.000002	None	0.000002	0.000002	0.000002	0.000002	
40.039063	0.000002	0.000004	0.000002	0.000001	0.000002	0.000002	None	0.000002	None	None	0.000002	None	0.000002	0.000002	0.000003	0.000002	0.000002	None	0.000002	None	0.000002	0.000002	0.000001	0.000002	
41.015625	0.000002	0.000003	0.000002	0.000001	0.000002	0.000002	None	0.000001	None	None	0.000002	None	0.000002	0.000002	0.000002	0.000002	0.000002	None	0.000002	None	0.000002	0.000001	0.000001	0.000001	
41.992188	0.000002	0.000003	0.000002	0.000002	0.000002	0.000001	None	0.000001	None	None	0.000002	None	0.000002	0.000002	0.000002	0.000001	0.000002	None	0.000002	None	0.000002	0.000001	0.000001	0.000001	
42.968750	0.000002	0.000004	0.000002	0.000002	0.000001	0.000001	None	0.000001	None	None	0.000002	None	0.000001	0.000001	0.000002	0.000001	0.000002	None	0.000002	None	0.000001	0.000001	0.000002	0.000001	
43.945313	0.000001	0.000002	0.000001	0.000002	0.000001	0.000002	None	0.000001	None	None	0.000001	None	0.000001	0.000002	0.000002	0.000001	0.000002	None	0.000001	None	0.000001	0.000001	0.000001	0.000002	
44.921875	0.000001	0.000001	0.000001	0.000001	0.000001	0.000002	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000002	None	0.000002	None	0.000002	0.000001	0.000001	0.000001	
45.898438	0.000001	0.000001	0.000001	0.000001	0.000001	0.000003	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
46.875000	0.000002	0.000001	0.000001	0.000001	0.000001	0.000003	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
47.851563	0.000002	0.000001	0.000001	0.000001	0.000001	0.000002	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
48.828125	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
49.804688	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	None	0.000002	None	None	0.000002	None	0.000001	0.000001	0.000002	0.000001	0.000001	None	0.000002	None	0.000001	0.000001	0.000002	0.000001	
50.781250	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	None	0.000002	None	None	0.000001	None	0.000001	0.000001	0.000002	0.000001	0.000001	None	0.000002	None	0.000001	0.000001	0.000002	0.000001	
51.757813	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000002	0.000002	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
52.734375	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
53.710938	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
54.687500	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
55.664063	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
56.640625	0.000002	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
57.617188	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
58.593750	0.000001	0.000001	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
59.570313	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000002	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
60.546875	0.000001	0.000002	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
61.523438	0.000001	0.000001	0.000001	0.000001	0.000001	0.000002	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
62.500000	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
63.476563	0.000002	0.000001	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
64.453125	0.000001	0.000001	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
65.429688	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
66.406250	0.000001	0.000001	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
67.382813	0.000001	0.000001	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
68.359375	0.000001	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
69.335938	0.000001	0.000001	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
70.312500	0.000001	0.000000	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
71.289063	0.000001	0.000000	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
72.265625	0.000001	0.000000	0.000001	0.000001	0.000001	0.000000	None	0.000001	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
73.242188	0.000001	0.000000	0.000001	0.000001	0.000001	0.000000	None	0.000000	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
74.218750	0.000001	0.000000	0.000001	0.000001	0.000001	0.000000	None	0.000000	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
75.195313	0.000001	0.000001	0.000001	0.000001	0.000001	0.000000	None	0.000000	None	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
76.171875	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	None	0.000001	None	None	0.000000	None	0.000001	0.000001	0.000001	0.000001	0.000001	None	0.000001	None	0.000001	0.000001	0.000001	0.000001	
77.148438	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000001	0.000000	0.000001	0.000001	0.000000	None	0.000001	None	0.000001	0.000000	0.000001	0.000000	
78.125000	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000001	None	None	0.000000	None	0.000001	0.000000	0.000001	0.000001	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
79.101563	0.000001	0.000001	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000001	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
80.078125	0.000001	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	None	0.000000	None	0.000000	0.000000	0.000001	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
81.054688	0.000000	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000001	None	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	0.000000	None	0.000000	None	0.000000	0.000000	0.000000	0.000000	
