File name	m013_cohortA_BEEG04_day1.kcd
Result analysis file name	m013_cohortA_BEEG04_day1_2p.raf
Subject	m013_cohortA_01_29_2
Gender	
Age
Memo
Free comment 1	Patient identificati	
Free comment 2	Recording identifica	
Free comment 3	Start time	01/30/2021 13:10:15
Free comment 4
Free comment 5
Free comment 6
Free comment 7
Free comment 8
Free comment 9
Free comment 10

Time Division(1:00:00) Start(1/30/2021 13:10:15) Channel(BEEG04EEG)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	
102.539063	0.000004	0.000004	0.000005	0.000003	0.000005	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000005	0.000006	0.000003	0.000005	0.000006	0.000003	0.000003	0.000004	0.000004	0.000004	0.000005	0.000005	0.000006	
103.515625	0.000004	0.000004	0.000005	0.000003	0.000005	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000006	0.000003	0.000004	0.000006	0.000003	0.000003	0.000004	0.000004	0.000004	0.000004	0.000005	0.000006	
104.492188	0.000004	0.000004	0.000005	0.000003	0.000005	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000006	0.000003	0.000004	0.000006	0.000003	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000006	
105.468750	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000006	0.000003	0.000004	0.000006	0.000003	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000005	
106.445313	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000004	0.000005	0.000003	0.000004	0.000006	0.000002	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000005	
107.421875	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000005	0.000003	0.000004	0.000005	0.000002	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000005	
108.398438	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000005	0.000003	0.000004	0.000005	0.000002	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000005	
109.375000	0.000004	0.000003	0.000004	0.000003	0.000004	0.000004	0.000004	0.000004	0.000003	0.000004	0.000004	0.000004	0.000005	0.000003	0.000004	0.000005	0.000002	0.000003	0.000004	0.000004	0.000004	0.000004	0.000004	0.000005	
110.351563	0.000003	0.000003	0.000004	0.000002	0.000004	0.000004	0.000004	0.000004	0.000003	0.000003	0.000004	0.000004	0.000005	0.000003	0.000004	0.000005	0.000002	0.000003	0.000004	0.000004	0.000003	0.000004	0.000004	0.000005	
111.328125	0.000003	0.000003	0.000004	0.000002	0.000004	0.000003	0.000003	0.000004	0.000003	0.000003	0.000004	0.000004	0.000005	0.000003	0.000004	0.000005	0.000002	0.000002	0.000003	0.000004	0.000003	0.000004	0.000004	0.000005	
112.304688	0.000003	0.000003	0.000004	0.000002	0.000004	0.000003	0.000003	0.000004	0.000003	0.000003	0.000003	0.000004	0.000005	0.000003	0.000004	0.000005	0.000002	0.000003	0.000003	0.000004	0.000003	0.000004	0.000004	0.000005	
113.281250	0.000003	0.000003	0.000004	0.000002	0.000004	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	0.000005	0.000003	0.000004	0.000005	0.000002	0.000003	0.000003	0.000003	0.000003	0.000004	0.000003	0.000005	
114.257813	0.000003	0.000003	0.000004	0.000002	0.000004	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	0.000005	0.000002	0.000004	0.000005	0.000002	0.000002	0.000003	0.000003	0.000003	0.000004	0.000003	0.000005	
115.234375	0.000003	0.000003	0.000004	0.000002	0.000004	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000006	0.000003	0.000004	0.000005	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	
116.210938	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	0.000002	0.000003	0.000005	0.000002	0.000003	0.000003	0.000003	0.000003	0.000004	0.000003	0.000004	
117.187500	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	0.000002	0.000003	0.000005	0.000002	0.000003	0.000003	0.000003	0.000003	0.000004	0.000004	0.000004	
118.164063	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000004	0.000004	
119.140625	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000004	0.000005	
120.117188	0.000003	0.000003	0.000004	0.000002	0.000004	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	
121.093750	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	
122.070313	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	
123.046875	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000005	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000004	0.000003	0.000004	
124.023438	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000004	0.000004	0.000005	
125.000000	0.000003	0.000003	0.000004	0.000002	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000003	0.000004	0.000002	0.000003	0.000004	0.000002	0.000002	0.000003	0.000003	0.000003	0.000003	0.000004	0.000005	

EpochNo	589	339	651	170	697	514	845	814	786	249	654	787	412	281	604	559	91	185	485	203	264	300	197	600	
Discarded	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	

Delta	0.000565	0.000508	0.000538	0.000488	0.000536	0.000454	0.000494	0.000449	0.000469	0.000506	0.000477	0.000489	0.000539	0.000484	0.000476	0.000532	0.000563	0.000526	0.000523	0.000587	0.000485	0.000467	0.000486	0.000538	
Theta	0.000408	0.000345	0.000338	0.000334	0.000345	0.000371	0.000401	0.000394	0.000356	0.000359	0.000345	0.000359	0.000350	0.000307	0.000342	0.000367	0.000317	0.000335	0.000370	0.000325	0.000317	0.000339	0.000278	0.000358	
Alpha	0.000105	0.000086	0.000084	0.000101	0.000086	0.000096	0.000103	0.000100	0.000089	0.000101	0.000098	0.000096	0.000089	0.000090	0.000089	0.000083	0.000089	0.000097	0.000095	0.000088	0.000089	0.000092	0.000074	0.000096	
Gammas	0.000040	0.000036	0.000033	0.000034	0.000034	0.000037	0.000038	0.000036	0.000033	0.000035	0.000034	0.000036	0.000033	0.000033	0.000035	0.000037	0.000033	0.000033	0.000038	0.000035	0.000034	0.000038	0.000036	0.000041	
GammaF	0.000021	0.000019	0.000020	0.000016	0.000021	0.000021	0.000022	0.000021	0.000020	0.000019	0.000020	0.000021	0.000021	0.000017	0.000021	0.000024	0.000016	0.000017	0.000021	0.000019	0.000018	0.000021	0.000020	0.000023	
Total	0.000058	0.000051	0.000051	0.000049	0.000052	0.000052	0.000055	0.000053	0.000050	0.000052	0.000050	0.000052	0.000053	0.000047	0.000050	0.000055	0.000050	0.000050	0.000054	0.000053	0.000048	0.000051	0.000047	0.000055	

Time Division(1:00:00) Start(1/30/2021 13:10:15) Channel(BEEG04EEG)	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	

Stage	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	R	
Hz	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	mV^2	
0.000000	0.000054	0.000065	0.000073	0.000055	0.000070	0.000047	None	None	None	0.000067	0.000071	None	0.000082	0.000080	0.000083	0.000096	0.000074	0.000071	0.000066	0.000100	0.000060	0.000085	0.000081	None	
0.976563	0.000240	0.000322	0.000359	0.000305	0.000333	0.000277	None	None	None	0.000339	0.000339	None	0.000346	0.000379	0.000405	0.000513	0.000351	0.000371	0.000349	0.000443	0.000336	0.000417	0.000414	None	
1.953125	0.000307	0.000377	0.000439	0.000394	0.000506	0.000334	None	None	None	0.000401	0.000375	None	0.000427	0.000456	0.000452	0.000576	0.000374	0.000472	0.000367	0.000416	0.000429	0.000528	0.000441	None	
2.929688	0.000345	0.000399	0.000436	0.000423	0.000534	0.000346	None	None	None	0.000428	0.000375	None	0.000454	0.000396	0.000422	0.000529	0.000405	0.000452	0.000365	0.000344	0.000430	0.000497	0.000385	None	
3.906250	0.000269	0.000374	0.000387	0.000405	0.000482	0.000302	None	None	None	0.000449	0.000340	None	0.000414	0.000343	0.000400	0.000538	0.000419	0.000396	0.000316	0.000336	0.000379	0.000390	0.000342	None	
4.882813	0.000374	0.000390	0.000433	0.000353	0.000396	0.000235	None	None	None	0.000412	0.000335	None	0.000362	0.000315	0.000412	0.000437	0.000341	0.000400	0.000314	0.000282	0.000345	0.000467	0.000324	None	
5.859375	0.000661	0.000530	0.000614	0.000449	0.000532	0.000336	None	None	None	0.000482	0.000366	None	0.000528	0.000386	0.000449	0.000516	0.000431	0.000480	0.000451	0.000465	0.000471	0.000565	0.000404	None	
6.835938	0.000927	0.000845	0.000879	0.000738	0.000863	0.000692	None	None	None	0.000698	0.000704	None	0.000855	0.000688	0.000653	0.000937	0.000832	0.000875	0.001017	0.000852	0.000757	0.000824	0.000807	None	
7.812500	0.000965	0.000939	0.001000	0.000933	0.001053	0.000980	None	None	None	0.000947	0.001168	None	0.000990	0.000965	0.000952	0.001160	0.001053	0.001045	0.001246	0.001047	0.000938	0.000931	0.001114	None	
8.789063	0.000671	0.000679	0.000734	0.000762	0.000822	0.001007	None	None	None	0.000738	0.000967	None	0.000788	0.000726	0.000836	0.000839	0.000813	0.000780	0.000797	0.000785	0.000691	0.000715	0.000770	None	
9.765625	0.000289	0.000394	0.000425	0.000474	0.000529	0.000570	None	None	None	0.000390	0.000510	None	0.000468	0.000406	0.000455	0.000481	0.000423	0.000451	0.000378	0.000389	0.000413	0.000464	0.000432	None	
10.742188	0.000250	0.000190	0.000233	0.000272	0.000402	0.000330	None	None	None	0.000246	0.000298	None	0.000274	0.000232	0.000254	0.000307	0.000295	0.000291	0.000258	0.000210	0.000274	0.000287	0.000260	None	
11.718750	0.000261	0.000133	0.000167	0.000174	0.000206	0.000193	None	None	None	0.000167	0.000157	None	0.000166	0.000159	0.000204	0.000285	0.000216	0.000189	0.000235	0.000139	0.000206	0.000156	0.000171	None	
12.695313	0.000154	0.000107	0.000148	0.000133	0.000168	0.000129	None	None	None	0.000125	0.000133	None	0.000132	0.000116	0.000187	0.000191	0.000147	0.000164	0.000186	0.000102	0.000138	0.000117	0.000111	None	
13.671875	0.000116	0.000089	0.000119	0.000112	0.000113	0.000102	None	None	None	0.000102	0.000114	None	0.000108	0.000100	0.000138	0.000116	0.000111	0.000138	0.000118	0.000084	0.000108	0.000096	0.000097	None	
14.648438	0.000113	0.000070	0.000079	0.000098	0.000098	0.000067	None	None	None	0.000092	0.000118	None	0.000111	0.000077	0.000103	0.000097	0.000117	0.000098	0.000119	0.000077	0.000093	0.000090	0.000089	None	
15.625000	0.000092	0.000075	0.000069	0.000086	0.000088	0.000066	None	None	None	0.000093	0.000116	None	0.000096	0.000069	0.000079	0.000098	0.000103	0.000088	0.000097	0.000073	0.000087	0.000080	0.000081	None	
16.601563	0.000079	0.000071	0.000083	0.000076	0.000086	0.000073	None	None	None	0.000080	0.000089	None	0.000071	0.000065	0.000065	0.000085	0.000081	0.000083	0.000078	0.000065	0.000075	0.000082	0.000075	None	
17.578125	0.000067	0.000061	0.000084	0.000071	0.000080	0.000069	None	None	None	0.000072	0.000078	None	0.000059	0.000058	0.000077	0.000064	0.000073	0.000072	0.000070	0.000062	0.000067	0.000071	0.000067	None	
18.554688	0.000069	0.000057	0.000072	0.000063	0.000081	0.000070	None	None	None	0.000061	0.000082	None	0.000064	0.000049	0.000074	0.000069	0.000064	0.000064	0.000057	0.000060	0.000059	0.000072	0.000063	None	
19.531250	0.000056	0.000048	0.000060	0.000055	0.000076	0.000060	None	None	None	0.000058	0.000069	None	0.000061	0.000046	0.000056	0.000067	0.000053	0.000061	0.000064	0.000048	0.000057	0.000068	0.000054	None	
20.507813	0.000058	0.000045	0.000052	0.000049	0.000063	0.000046	None	None	None	0.000055	0.000058	None	0.000054	0.000048	0.000055	0.000062	0.000060	0.000059	0.000070	0.000039	0.000053	0.000059	0.000042	None	
21.484375	0.000056	0.000045	0.000044	0.000047	0.000048	0.000039	None	None	None	0.000047	0.000054	None	0.000049	0.000044	0.000054	0.000046	0.000059	0.000054	0.000056	0.000038	0.000050	0.000052	0.000042	None	
22.460938	0.000049	0.000041	0.000046	0.000041	0.000052	0.000040	None	None	None	0.000040	0.000041	None	0.000045	0.000039	0.000054	0.000047	0.000053	0.000046	0.000037	0.000042	0.000053	0.000048	0.000042	None	
23.437500	0.000043	0.000038	0.000041	0.000038	0.000043	0.000040	None	None	None	0.000036	0.000039	None	0.000042	0.000033	0.000047	0.000040	0.000047	0.000042	0.000048	0.000038	0.000044	0.000041	0.000038	None	
24.414063	0.000042	0.000032	0.000037	0.000034	0.000036	0.000041	None	None	None	0.000033	0.000035	None	0.000040	0.000029	0.000036	0.000036	0.000041	0.000038	0.000052	0.000037	0.000040	0.000045	0.000040	None	
25.390625	0.000036	0.000033	0.000036	0.000033	0.000033	0.000044	None	None	None	0.000035	0.000037	None	0.000034	0.000029	0.000039	0.000040	0.000039	0.000041	0.000043	0.000035	0.000036	0.000042	0.000039	None	
26.367188	0.000033	0.000035	0.000037	0.000033	0.000033	0.000033	None	None	None	0.000037	0.000033	None	0.000032	0.000029	0.000035	0.000043	0.000036	0.000038	0.000032	0.000033	0.000034	0.000031	0.000036	None	
27.343750	0.000028	0.000032	0.000034	0.000033	0.000032	0.000030	None	None	None	0.000033	0.000026	None	0.000031	0.000029	0.000028	0.000035	0.000033	0.000034	0.000030	0.000031	0.000031	0.000030	0.000031	None	
28.320313	0.000030	0.000032	0.000031	0.000030	0.000029	0.000028	None	None	None	0.000027	0.000030	None	0.000030	0.000027	0.000023	0.000028	0.000030	0.000030	0.000038	0.000028	0.000033	0.000030	0.000030	None	
29.296875	0.000027	0.000030	0.000031	0.000030	0.000023	0.000029	None	None	None	0.000026	0.000025	None	0.000027	0.000025	0.000026	0.000027	0.000028	0.000027	0.000032	0.000029	0.000032	0.000025	0.000029	None	
30.273438	0.000025	0.000028	0.000035	0.000027	0.000021	0.000034	None	None	None	0.000025	0.000028	None	0.000026	0.000023	0.000027	0.000024	0.000028	0.000027	0.000026	0.000027	0.000029	0.000028	0.000027	None	
31.250000	0.000024	0.000028	0.000033	0.000027	0.000024	0.000030	None	None	None	0.000026	0.000025	None	0.000028	0.000024	0.000025	0.000031	0.000027	0.000029	0.000029	0.000025	0.000025	0.000030	0.000030	None	
32.226563	0.000026	0.000026	0.000029	0.000026	0.000024	0.000021	None	None	None	0.000028	0.000023	None	0.000029	0.000025	0.000027	0.000033	0.000026	0.000026	0.000028	0.000024	0.000024	0.000028	0.000027	None	
33.203125	0.000027	0.000023	0.000027	0.000026	0.000023	0.000022	None	None	None	0.000024	0.000023	None	0.000027	0.000024	0.000022	0.000032	0.000025	0.000027	0.000023	0.000021	0.000026	0.000028	0.000025	None	
34.179688	0.000023	0.000023	0.000027	0.000027	0.000024	0.000022	None	None	None	0.000024	0.000020	None	0.000026	0.000022	0.000021	0.000030	0.000025	0.000025	0.000024	0.000024	0.000025	0.000029	0.000024	None	
35.156250	0.000022	0.000024	0.000026	0.000024	0.000025	0.000022	None	None	None	0.000025	0.000021	None	0.000022	0.000020	0.000022	0.000029	0.000021	0.000021	0.000028	0.000024	0.000022	0.000025	0.000026	None	
36.132813	0.000028	0.000023	0.000023	0.000022	0.000023	0.000022	None	None	None	0.000022	0.000020	None	0.000020	0.000021	0.000025	0.000027	0.000023	0.000021	0.000025	0.000023	0.000025	0.000023	0.000025	None	
37.109375	0.000028	0.000023	0.000027	0.000021	0.000019	0.000023	None	None	None	0.000022	0.000021	None	0.000021	0.000023	0.000023	0.000027	0.000025	0.000024	0.000018	0.000026	0.000024	0.000023	0.000023	None	
38.085938	0.000026	0.000023	0.000024	0.000019	0.000020	0.000021	None	None	None	0.000023	0.000022	None	0.000022	0.000024	0.000023	0.000025	0.000021	0.000022	0.000017	0.000027	0.000024	0.000022	0.000023	None	
39.062500	0.000022	0.000021	0.000025	0.000020	0.000021	0.000021	None	None	None	0.000023	0.000017	None	0.000018	0.000022	0.000023	0.000025	0.000020	0.000020	0.000021	0.000025	0.000023	0.000021	0.000023	None	
40.039063	0.000021	0.000020	0.000026	0.000021	0.000025	0.000019	None	None	None	0.000022	0.000018	None	0.000019	0.000020	0.000019	0.000021	0.000020	0.000021	0.000020	0.000022	0.000023	0.000022	0.000023	None	
41.015625	0.000023	0.000023	0.000025	0.000021	0.000021	0.000018	None	None	None	0.000021	0.000018	None	0.000022	0.000019	0.000018	0.000020	0.000020	0.000021	0.000019	0.000019	0.000022	0.000022	0.000023	None	
41.992188	0.000023	0.000023	0.000023	0.000021	0.000022	0.000019	None	None	None	0.000022	0.000019	None	0.000022	0.000019	0.000020	0.000020	0.000021	0.000021	0.000023	0.000018	0.000022	0.000022	0.000023	None	
42.968750	0.000022	0.000022	0.000021	0.000022	0.000024	0.000018	None	None	None	0.000021	0.000015	None	0.000020	0.000020	0.000022	0.000020	0.000021	0.000021	0.000024	0.000024	0.000020	0.000023	0.000022	None	
43.945313	0.000020	0.000021	0.000020	0.000022	0.000021	0.000016	None	None	None	0.000021	0.000017	None	0.000024	0.000019	0.000022	0.000019	0.000020	0.000022	0.000024	0.000023	0.000020	0.000022	0.000022	None	
44.921875	0.000018	0.000021	0.000020	0.000020	0.000020	0.000020	None	None	None	0.000023	0.000023	None	0.000021	0.000017	0.000019	0.000022	0.000024	0.000018	0.000018	0.000022	0.000019	0.000021	0.000023	None	
45.898438	0.000021	0.000021	0.000022	0.000021	0.000018	0.000025	None	None	None	0.000020	0.000020	None	0.000015	0.000019	0.000018	0.000019	0.000020	0.000020	0.000022	0.000021	0.000020	0.000025	0.000021	None	
46.875000	0.000021	0.000023	0.000024	0.000021	0.000018	0.000023	None	None	None	0.000019	0.000020	None	0.000016	0.000022	0.000016	0.000018	0.000020	0.000022	0.000024	0.000020	0.000020	0.000025	0.000021	None	
47.851563	0.000022	0.000024	0.000025	0.000020	0.000021	0.000019	None	None	None	0.000021	0.000019	None	0.000020	0.000019	0.000016	0.000017	0.000019	0.000019	0.000018	0.000020	0.000021	0.000022	0.000022	None	
48.828125	0.000023	0.000024	0.000021	0.000019	0.000023	0.000016	None	None	None	0.000021	0.000014	None	0.000019	0.000017	0.000017	0.000020	0.000018	0.000018	0.000017	0.000022	0.000020	0.000020	0.000022	None	
49.804688	0.000023	0.000024	0.000020	0.000020	0.000022	0.000020	None	None	None	0.000020	0.000016	None	0.000017	0.000018	0.000017	0.000019	0.000020	0.000018	0.000019	0.000023	0.000020	0.000024	0.000022	None	
50.781250	0.000022	0.000022	0.000023	0.000019	0.000021	0.000021	None	None	None	0.000020	0.000018	None	0.000021	0.000018	0.000018	0.000023	0.000021	0.000018	0.000019	0.000021	0.000019	0.000024	0.000022	None	
51.757813	0.000023	0.000021	0.000023	0.000018	0.000021	0.000019	None	None	None	0.000017	0.000017	None	0.000018	0.000019	0.000019	0.000020	0.000021	0.000020	0.000017	0.000021	0.000020	0.000023	0.000021	None	
52.734375	0.000022	0.000018	0.000022	0.000017	0.000017	0.000020	None	None	None	0.000020	0.000018	None	0.000016	0.000022	0.000018	0.000018	0.000020	0.000020	0.000014	0.000025	0.000023	0.000020	0.000021	None	
53.710938	0.000021	0.000020	0.000025	0.000019	0.000019	0.000017	None	None	None	0.000021	0.000016	None	0.000016	0.000018	0.000016	0.000018	0.000021	0.000020	0.000018	0.000027	0.000023	0.000019	0.000020	None	
54.687500	0.000018	0.000022	0.000024	0.000020	0.000016	0.000016	None	None	None	0.000020	0.000013	None	0.000020	0.000015	0.000017	0.000018	0.000020	0.000021	0.000018	0.000022	0.000021	0.000020	0.000019	None	
55.664063	0.000020	0.000022	0.000025	0.000020	0.000017	0.000017	None	None	None	0.000020	0.000016	None	0.000020	0.000018	0.000017	0.000023	0.000020	0.000019	0.000017	0.000019	0.000020	0.000019	0.000021	None	
56.640625	0.000019	0.000022	0.000023	0.000019	0.000021	0.000016	None	None	None	0.000018	0.000022	None	0.000016	0.000017	0.000016	0.000022	0.000020	0.000018	0.000019	0.000020	0.000019	0.000019	0.000021	None	
57.617188	0.000020	0.000019	0.000020	0.000019	0.000020	0.000015	None	None	None	0.000017	0.000023	None	0.000018	0.000019	0.000017	0.000019	0.000019	0.000019	0.000019	0.000018	0.000018	0.000019	0.000020	None	
58.593750	0.000019	0.000020	0.000021	0.000020	0.000022	0.000018	None	None	None	0.000019	0.000020	None	0.000019	0.000020	0.000017	0.000017	0.000021	0.000020	0.000017	0.000022	0.000019	0.000022	0.000021	None	
59.570313	0.000037	0.000036	0.000033	0.000036	0.000033	0.000033	None	None	None	0.000032	0.000032	None	0.000038	0.000033	0.000030	0.000033	0.000038	0.000038	0.000031	0.000036	0.000035	0.000035	0.000036	None	
60.546875	0.000032	0.000034	0.000032	0.000031	0.000029	0.000030	None	None	None	0.000031	0.000029	None	0.000033	0.000032	0.000029	0.000034	0.000035	0.000034	0.000026	0.000033	0.000033	0.000031	0.000034	None	
61.523438	0.000021	0.000021	0.000022	0.000019	0.000018	0.000015	None	None	None	0.000017	0.000017	None	0.000016	0.000019	0.000015	0.000018	0.000018	0.000018	0.000013	0.000020	0.000018	0.000020	0.000021	None	
62.500000	0.000019	0.000020	0.000019	0.000018	0.000016	0.000015	None	None	None	0.000018	0.000015	None	0.000017	0.000017	0.000016	0.000018	0.000016	0.000016	0.000014	0.000019	0.000017	0.000018	0.000021	None	
63.476563	0.000017	0.000017	0.000018	0.000017	0.000012	0.000017	None	None	None	0.000018	0.000016	None	0.000016	0.000016	0.000015	0.000018	0.000015	0.000016	0.000016	0.000018	0.000017	0.000018	0.000019	None	
64.453125	0.000017	0.000018	0.000017	0.000017	0.000014	0.000015	None	None	None	0.000017	0.000016	None	0.000017	0.000016	0.000013	0.000017	0.000016	0.000016	0.000017	0.000020	0.000017	0.000018	0.000019	None	
65.429688	0.000016	0.000018	0.000018	0.000017	0.000017	0.000017	None	None	None	0.000016	0.000018	None	0.000015	0.000016	0.000015	0.000017	0.000017	0.000015	0.000015	0.000023	0.000019	0.000016	0.000018	None	
66.406250	0.000017	0.000016	0.000017	0.000017	0.000013	0.000015	None	None	None	0.000017	0.000020	None	0.000012	0.000018	0.000014	0.000017	0.000018	0.000014	0.000016	0.000020	0.000016	0.000015	0.000019	None	
67.382813	0.000017	0.000015	0.000017	0.000018	0.000014	0.000013	None	None	None	0.000016	0.000016	None	0.000012	0.000016	0.000014	0.000016	0.000017	0.000014	0.000016	0.000022	0.000015	0.000016	0.000019	None	
68.359375	0.000016	0.000014	0.000018	0.000016	0.000015	0.000013	None	None	None	0.000015	0.000015	None	0.000012	0.000016	0.000014	0.000015	0.000015	0.000014	0.000011	0.000019	0.000015	0.000017	0.000017	None	
69.335938	0.000018	0.000013	0.000016	0.000014	0.000013	0.000012	None	None	None	0.000014	0.000014	None	0.000012	0.000015	0.000011	0.000014	0.000013	0.000013	0.000011	0.000016	0.000014	0.000016	0.000017	None	
70.312500	0.000015	0.000012	0.000013	0.000013	0.000012	0.000014	None	None	None	0.000012	0.000013	None	0.000012	0.000015	0.000011	0.000013	0.000014	0.000012	0.000012	0.000015	0.000014	0.000012	0.000017	None	
71.289063	0.000013	0.000013	0.000012	0.000013	0.000012	0.000012	None	None	None	0.000012	0.000012	None	0.000011	0.000013	0.000011	0.000016	0.000011	0.000012	0.000011	0.000013	0.000013	0.000013	0.000014	None	
72.265625	0.000013	0.000012	0.000012	0.000013	0.000012	0.000012	None	None	None	0.000011	0.000011	None	0.000010	0.000013	0.000011	0.000014	0.000011	0.000012	0.000012	0.000012	0.000012	0.000012	0.000013	None	
73.242188	0.000013	0.000010	0.000013	0.000013	0.000012	0.000013	None	None	None	0.000011	0.000011	None	0.000010	0.000011	0.000011	0.000012	0.000012	0.000010	0.000012	0.000014	0.000011	0.000011	0.000013	None	
74.218750	0.000013	0.000011	0.000012	0.000011	0.000011	0.000014	None	None	None	0.000011	0.000010	None	0.000011	0.000010	0.000010	0.000011	0.000010	0.000010	0.000012	0.000013	0.000011	0.000011	0.000013	None	
75.195313	0.000010	0.000011	0.000010	0.000010	0.000009	0.000014	None	None	None	0.000011	0.000009	None	0.000010	0.000010	0.000009	0.000011	0.000010	0.000009	0.000012	0.000011	0.000011	0.000010	0.000012	None	
76.171875	0.000007	0.000010	0.000011	0.000010	0.000010	0.000010	None	None	None	0.000009	0.000008	None	0.000010	0.000011	0.000009	0.000010	0.000011	0.000009	0.000011	0.000011	0.000011	0.000010	0.000010	None	
77.148438	0.000008	0.000009	0.000011	0.000009	0.000010	0.000007	None	None	None	0.000010	0.000008	None	0.000010	0.000009	0.000009	0.000010	0.000010	0.000009	0.000008	0.000010	0.000008	0.000009	0.000010	None	
78.125000	0.000008	0.000009	0.000010	0.000009	0.000008	0.000007	None	None	None	0.000009	0.000007	None	0.000008	0.000009	0.000008	0.000010	0.000009	0.000007	0.000008	0.000010	0.000008	0.000009	0.000010	None	
79.101563	0.000009	0.000009	0.000008	0.000008	0.000008	0.000008	None	None	None	0.000008	0.000007	None	0.000007	0.000008	0.000007	0.000009	0.000009	0.000007	0.000007	0.000009	0.000008	0.000007	0.000010	None	
80.078125	0.000007	0.000008	0.000007	0.000008	0.000008	0.000008	None	None	None	0.000009	0.000008	None	0.000006	0.000008	0.000007	0.000008	0.000008	0.000007	0.000006	0.000009	0.000007	0.000007	0.000009	None	
81.054688	0.000006	0.000008	0.000007	0.000008	0.000008	0.000009	None	None	None	0.000008	0.000007	None	0.000006	0.000008	0.000007	0.000007	0.000008	0.000007	0.000006	0.000008	0.000006	0.000006	0.000009	None	
82.031250	0.000005	0.000007	0.000007	0.000007	0.000007	0.000007	None	None	None	0.000007	0.000006	None	0.000006	0.000007	0.000007	0.000005	0.000006	0.000006	0.000007	0.000008	0.000006	0.000006	0.000008	None	
83.007813	0.000006	0.000006	0.000007	0.000007	0.000007	0.000007	None	None	None	0.000006	0.000007	None	0.000005	0.000006	0.000007	0.000005	0.000006	0.000006	0.000007	0.000007	0.000006	0.000006	0.000007	None	
